,NAME,LOCATION,COURSES,CONTACT NO.
143,The Design Venue,Also Servicing in Hubli,"NATA Coaching, ENGG / ARCH entrance exam coaching",+918048070801_
144,Ideal Centre For Educare,Also Servicing in Hubli,"NATA Coaching, ENGG / ARCH entrance exam coaching",+918048043135_
145,Kumar Anand,Also Servicing in Hubli,"NATA Coaching, ENGG / ARCH entrance exam coaching",+912249427906_
146,The Gate Academy,Also Servicing in Hubli,"National Talent Search Exam (NTSE) Coaching, UGC NET coaching",+914449919914_
147,I2C Tutorials,"1st Floor, Vidya Nagar, Hubli","National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
148,CareerMind,"1st Floor, P.B. Road, Hubli","National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",
149,Ideal Centre For Educare,Also Servicing in Hubli,"National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",+918048043135_
150,Feat Educational Services,"No. 27/1, Raj Nagar, Hubli","National Talent Search Exam (NTSE) Coaching, SSC exam coaching",
151,Anand Academy,"Unkal Cross Bus Stop, Vidya Nagar","RRB Entrance Exam Coaching, SSC exam coaching",
152,Sri Siddarameshwar Sikshana Sanstha Training Center," 3rd Main, Bengeri","RRB Entrance Exam Coaching, UGC NET coaching",
153,The Gate Academy,Also Servicing in Hubli,"RRB Entrance Exam Coaching, UGC NET coaching",+914449919914_
154,I2C Tutorials,"1st Floor, Vidya Nagar, Hubli","RRB Entrance Exam Coaching, UGC NET coaching",
155,CareerMind,"1st Floor, P.B. Road, Hubli","RRB Entrance Exam Coaching, UPSC exam coaching",
156,Triumphant Institute of Management Education - TIME," Sirur Park, Vidya Nagar, Hubli","RRB Entrance Exam Coaching, UPSC exam coaching",
157,Royale Academy,Also Servicing in Hubli,"RRB Entrance Exam Coaching, UPSC exam coaching",+919021119032_
158,Modulation Institute,Also Servicing in Hubli,"RRB Entrance Exam Coaching, SSC exam coaching",
159,The Classic KAS & IAS Study Circle,Also Servicing in Hubli,"RRB Entrance Exam Coaching, UPSC exam coaching",
160,Reset Resources LLP," 3rd Floor, Vidya Nagar, Hubli","RRB Entrance Exam Coaching, Online mock test series exam coaching",
161,Samridhh fincoach,Also Servicing in Hubli,"Chartered Accountant Coaching, Chartered accountant tuitions",+917949072391_
162,NorthStar Academy,Also Servicing in Hubli,"Chartered Accountant Coaching, Chartered accountant tuitions",+918048103696_
163,Daksha Insight Complete Educational Services,"Akalwadi Mansion, Vidya Nagar","Chartered Accountant Coaching, Chartered accountant tuitions",
164,Anand Academy,"Unkal Cross Bus Stop, Vidya Nagar","Chartered Accountant Coaching, Chartered accountant tuitions",
165,"J K SHAH CLASSES, HUBLI"," Near Rani Chenamma Circle, Neeligin Road","Chartered Accountant Coaching, Chartered accountant tuitions",
166,Tayal Institute Pvt. Ltd.,Also Servicing in Hubli,"Chartered Accountant Coaching, Chartered accountant tuitions",
167,The Gate Academy,Also Servicing in Hubli,"Chartered Accountant Coaching, Chartered accountant tuitions",+914449919914_
168,I2C Tutorials,"1st Floor, Vidya Nagar","Chartered Accountant Coaching, Chartered accountant tuitions",
169,CareerMind,"1st Floor, P.B. Road","Chartered Accountant Coaching, Chartered accountant tuitions",
170,Triumphant Institute of Management Education - TIME," Sirur Park, Vidya Nagar","Chartered Accountant Coaching, Chartered accountant tuitions",
171,Samridhh fincoach,Also Servicing in Hubli,"CACPT Coaching, Chartered accountant tuitions",+917949072391_
172,NorthStar Academy,Also Servicing in Hubli,"CACPT Coaching, Chartered accountant tuitions",+918048103696_
173,Daksha Insight Complete Educational Services,"Akalwadi Mansion, Vidya Nagar, Hubli","CACPT Coaching, Chartered accountant tuitions",
174,Anand Academy,"Unkal Cross Bus Stop, Vidya Nagar","CACPT Coaching, Chartered accountant tuitions",
175,"J K SHAH CLASSES, HUBLI"," Near Rani Chenamma Circle, Neeligin Road, Hubli","CACPT Coaching, Chartered accountant tuitions",
176,Tayal Institute Pvt. Ltd.,Also Servicing in Hubli,"CACPT Coaching, Chartered accountant tuitions",
177,The Gate Academy,Also Servicing in Hubli,"CACPT Coaching, Chartered accountant tuitions",+914449919914_
178,I2C Tutorials,"1st Floor, Vidya Nagar, Hubli","CACPT Coaching, Chartered accountant tuitions",
179,CareerMind,"1st Floor, P.B. Road, Hubli","CACPT Coaching, Chartered accountant tuitions",
180,Triumphant Institute of Management Education - TIME," Sirur Park, Vidya Nagar, Hubli","CACPT Coaching, Chartered accountant tuitions",
181,Tayal Institute Pvt. Ltd.,Also Servicing in Hubli,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
182,The Gate Academy,Also Servicing in Hubli,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",+914449919914_
183,I2C Tutorials,"1st Floor, Vidya Nagar","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
184,Sammit Career Academy," HUBLI-580031, Vidya Nagar","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
185,Manish Ramuka,Also Servicing in Hubli,"Chartered Financial Analyst (CFA) Coaching, CFA tuitions",+912249433810_
186,The Gate Academy,Also Servicing in Hubli,"Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",+914449919914_
187,I2C Tutorials,"1st Floor, Vidya Nagar, Hubli","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
188,The Gate Academy,Also Servicing in Hubli,"Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",+914449919914_
189,I2C Tutorials,"1st Floor, Vidya Nagar, Hubli","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
190,Samridhh fincoach,Also Servicing in Hubli,"CMA Coaching, Chartered accountant tuitions",+917949072391_
191,Daksha Insight Complete Educational Services,"Akalwadi Mansion, Vidya Nagar","CMA Coaching, Chartered accountant tuitions",
192,Tayal Institute Pvt. Ltd.,Also Servicing in Hubli,"CMA Coaching, Chartered accountant tuitions",
193,The Gate Academy,Also Servicing in Hubli,"CMA Coaching, Chartered accountant tuitions",+914449919914_
194,I2C Tutorials,"1st Floor, Vidya Nagar","CMA Coaching, Chartered accountant tuitions",
195,Unique Shiksha,Also Servicing in Hubli,"CMA Coaching, CMA Cost Accountant tuitions",
196,Chanakya Gurushala," Vidya Nagara, Vidya Nagar","CMA Coaching, Chartered accountant tuitions",
197,Sammit Career Academy," HUBLI-580031, Vidya Nagar","CMA Coaching, Chartered accountant tuitions",
198,Concept Classes Pvt. Ltd.,Also Servicing in Hubli,"CMA Coaching, Chartered accountant tuitions",+911140165690_
199,Akshay Consultancy,Also Servicing in Hubli,"CMA Coaching, CMA Cost Accountant tuitions",
200,Tayal Institute Pvt. Ltd.,Also Servicing in Hubli,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
201,The Gate Academy,Also Servicing in Hubli,"Company Secretary (CS) Coaching, Chartered accountant tuitions",+914449919914_
202,I2C Tutorials,"1st Floor, Vidya Nagar","Company Secretary (CS) Coaching, Chartered accountant tuitions",
203,Chanakya Gurushala," Vidya Nagara, Vidya Nagar","Company Secretary (CS) Coaching, Chartered accountant tuitions",
204,Sammit Career Academy," HUBLI-580031, Vidya Nagar","Company Secretary (CS) Coaching, Chartered accountant tuitions",
205,Monika Joshi,Also Servicing in Hubli,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
206,Samridhh fincoach,Also Servicing in Hubli,"ICWA Coaching, Chartered accountant tuitions",+917949072391_
207,Daksha Insight Complete Educational Services,"Akalwadi Mansion, Vidya Nagar, Hubli","ICWA Coaching, Chartered accountant tuitions",
208,Tayal Institute Pvt. Ltd.,Also Servicing in Hubli,"ICWA Coaching, Chartered accountant tuitions",
209,The Gate Academy,Also Servicing in Hubli,"ICWA Coaching, Chartered accountant tuitions",+914449919914_
210,I2C Tutorials,"1st Floor, Vidya Nagar, Hubli","ICWA Coaching, Chartered accountant tuitions",
211,Unique Shiksha,Also Servicing in Hubli,"ICWA Coaching, CMA Cost Accountant tuitions",
212,Chanakya Gurushala," Vidya Nagara, Vidya Nagar, Hubli","ICWA Coaching, Chartered accountant tuitions",
213,Sammit Career Academy," HUBLI-580031, Vidya Nagar","ICWA Coaching, Chartered accountant tuitions",
214,Concept Classes Pvt. Ltd.,Also Servicing in Hubli,"ICWA Coaching, Chartered accountant tuitions",+911140165690_
215,Akshay Consultancy,Also Servicing in Hubli,"ICWA Coaching, CMA Cost Accountant tuitions",
216,Alhamdulillah Centre,Also Servicing in Hubli,"Spoken Hindi Classes, Indian language training",+914449850108_
217,Complete Coaching Centre (Especially - Hindi Prachar Sabha),Also Servicing in Hubli,"Spoken Hindi Classes, Indian language training",+914449910129_
218,Vidya Tutorials," Laxmi nagar, Akshay Colony","Spoken Hindi Classes, Indian language training",
219,I2C Tutorials,"1st Floor, Vidya Nagar","Spoken Hindi Classes, Indian language training",
220,ARCH Computer Academy," shirur park 2nd stage Behind KVG Bank Vidyanagar Hubli, Vidya Nagar","Spoken Hindi Classes, Indian language training",
221,Physics Paradise," 1st Cross, P.B. Road","Spoken Hindi Classes, Indian language training",
222,Shri Krishna Tutorials,"P.B. Road, Hubli - 580001","Spoken Hindi Classes, Indian language training",
223,Anil`s Commerce Tutorials," Jayanagar Last Stop, Station Road","Spoken Hindi Classes, Indian language training",
224,Phoenix English Academy,"Ambika Tower, Dharwad","Spoken Hindi Classes, Indian language training",
225,Kulkarni Classes & Hostel,"Shivagiri, Dharwad","Spoken Hindi Classes, Indian language training",
226,Royale International,Also Servicing in Hubli,"Spoken English Classes, Spoken english training",+919021114110_
227,English World," 2nd Stage, Vidya Nagar","Spoken English Classes, Spoken english training",
228,GIT-IT-Academy," Kittur Enclave, Vidya Nagar","Spoken English Classes, Spoken english training",
229,Rebbica Free English Classes," Ravi Nagar , Gokul Road","Spoken English Classes, Spoken english training",
230,Wisdom Skills & Research Institute,"B.N. Nagar, Vidya Nagar","Spoken English Classes, Spoken english training",
231,Tayal Institute Pvt. Ltd.,Also Servicing in Hubli,"Spoken English Classes, Spoken english training",
232,Vidya Tutorials," Laxmi nagar, Akshay Colony","Spoken English Classes, Indian language training",
233,Nakshatra Technologies," Pooja Arcade, Deshpande Nagar","Spoken English Classes, Spoken english training",
234,I2C Tutorials,"1st Floor, Vidya Nagar","Spoken English Classes, Indian language training",
235,Triumphant Institute of Management Education - TIME," Sirur Park, Vidya Nagar","Spoken English Classes, Spoken english training",
236,I2C Tutorials,"1st Floor, Vidya Nagar","Spoken Bengali Classes, Indian language training",
237,Vidya Tutorials," Laxmi nagar, Akshay Colony","Spoken Kannada Classes, Indian language training",
238,I2C Tutorials,"1st Floor, Vidya Nagar","Spoken Kannada Classes, Indian language training",
239,ARCH Computer Academy," shirur park 2nd stage Behind KVG Bank Vidyanagar Hubli, Vidya Nagar","Spoken Kannada Classes, Indian language training",
240,OPS Institute," Janata Bazaar Road, Moorsavirmath","Spoken Kannada Classes, Indian language training",
241,Royale International,Also Servicing in Hubli,"GMAT Coaching, Management entrance exam coaching",+919021114110_
242,IMS Learning Resources Pvt. Ltd.,Also Servicing in Hubli,"GMAT Coaching, Law entrance exam coaching",+919066021467_
243,Guru's Classes,Also Servicing in Hubli,"GMAT Coaching, Management entrance exam coaching",+917569010401_
244,Anand Academy,"Unkal Cross Bus Stop, Vidya Nagar","GMAT Coaching, Management entrance exam coaching",
245,Mitul Gada Associates,Also Servicing in Hubli,"GMAT Coaching, Management entrance exam coaching",+912249427154_
246,COLLZY,Also Servicing in Hubli,"GMAT Coaching, Management entrance exam coaching",
247,The Gate Academy,Also Servicing in Hubli,"GMAT Coaching, Law entrance exam coaching",+914449919914_
248,I2C Tutorials,"1st Floor, Vidya Nagar","GMAT Coaching, Law entrance exam coaching",
249,Triumphant Institute of Management Education - TIME," Sirur Park, Vidya Nagar","GMAT Coaching, Law entrance exam coaching",
250,IMS LALKOTHI,Also Servicing in Hubli,"GMAT Coaching, Law entrance exam coaching",+918657608031_
251,Royale International,Also Servicing in Hubli,"GRE Coaching, Management entrance exam coaching",+919021114110_
252,IMS Learning Resources Pvt. Ltd.,Also Servicing in Hubli,"GRE Coaching, Law entrance exam coaching",+919066021467_
253,Guru's Classes,Also Servicing in Hubli,"GRE Coaching, Management entrance exam coaching",+917569010401_
254,Mitul Gada Associates,Also Servicing in Hubli,"GRE Coaching, Management entrance exam coaching",+912249427154_
255,COLLZY,Also Servicing in Hubli,"GRE Coaching, Management entrance exam coaching",
256,The Gate Academy,Also Servicing in Hubli,"GRE Coaching, Law entrance exam coaching",+914449919914_
257,I2C Tutorials,"1st Floor, Vidya Nagar, Hubli","GRE Coaching, Law entrance exam coaching",
