,NAME,LOCATION,COURSES,CONTACT NO.
408,SANCHAAR.NET CYBER CAFE INTERNET CAFE IN BARIDIH JAMSHEDPUR,"Baridih near mishti bhog, Baridih","Club Management Courses, Engineering and technician job training",
409,Welfare Industrial Training Institute," Dhatkidih Market, Tata Nagar","Construction Safety Training, Occupational safety job training",+911140164105_
410,JITI Institute," Road No.16/B, Jawahar Nagar","Construction Safety Training, Occupational safety job training",+911140016735_
411,Gulf Academy Of Safety (Jamshedpur Branch)," SNP Area, Sakchi","Construction Safety Training, Occupational safety job training",+911140164933_
412,JITI INSTITUTE," jamshedpur , Jawahar Nagar","Construction Safety Training, Occupational safety job training",
413,Shree Krishna Institute of Developing Talent," Gunmoy Colony, Mango","Construction Safety Training, Engineering and technician job training",
414,Housing Buddy,"Gunmoy Colony, Mango","Construction Safety Training, Engineering and technician job training",
415,National Industrial Technical Institute,"Road No. 14, Jawahar Nagar","Construction Safety Training, Engineering and technician job training",
416,Aims Technical Management Institute,"Jawahar Nagar Main Road, Azad Nagar","Construction Safety Training, Engineering and technician job training",
417,Welfare Industrial Training Institute," Dhatkidih Market, Tata Nagar","CSWIP Training, Occupational safety job training",+911140164105_
418,Shree Krishna Institute of Developing Talent," Gunmoy Colony, Mango","CSWIP Training, Engineering and technician job training",
419,Housing Buddy,"Gunmoy Colony, Mango","CSWIP Training, Engineering and technician job training",
