,NAME,LOCATION,COURSES,CONTACT NO.
1479,NIIT Ltd.,"Ashok Raj Path , Ashok Rajpath","VB .Net Online Training, Content management software training",
1480,IISPL Patna," Patna-800001, Fraser Road Area","VB Script Online Training, Programming languages training",
1481,CSDT IT Solution,"Shadev Mahato Marg, Boring Road, Patna","VB Script Online Training, Programming languages training",
1482,mentorxo," kankarbagh colony mor, Kankarbagh","VB Script Online Training, Programming languages training",
1483,C kumar yadav,"Patna City, Patna - 800007","VB Script Online Training, Programming languages training",
1484,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","VB Script Online Training, Programming languages training",+911140016524_
1485,NIIT Ltd.,"Kumar Tower Boring Road Crossing, Boring Road","VB Script Online Training, Programming languages training",
1486,NIIT Ltd.,"Ashok Raj Path , Ashok Rajpath","VB Script Online Training, Programming languages training",
1487,Aztech," Ara Garden More, Bailey Road, Patna","Web Designing Online Training, Web designing training",+911140128505_
1488,BCIT WORLD,"Boring Road Patna 800001 , Boring Road, patna","Web Designing Online Training, Content management software training",+911140128010_
1489,Swarnimashree Infotech," Patrakar Nagar, West Boring Canal Road, Patna","Web Designing Online Training, Web designing training",+911140147503_
1490,PrabTech Private Limited,"New Bypass Road, Ramkrishan Nagar","Web Designing Online Training, Content management software training",
1491,The Website Agency,"Jagdeo Path, Patna - 800014","Web Designing Online Training, Content management software training",
1492,Blackhat Technologies Pvt. Ltd.," Kankarbagh Main Road, Kankarbagh","Web Designing Online Training, Content management software training",
1493,summer industrial training patna," Bhootnath More, Bhoothnath Marg","Web Designing Online Training, Content management software training",
1494,WikiHelp," Ashok Rajpath Road, Gulzarbagh, Patna","Web Designing Online Training, Web designing training",
1495,Airnet Technology,"Near Patna Medical College, Ashok Rajpath, Patna","Web Designing Online Training, Content management software training",
1496,Myntra customer care number 9618309473,"Dehli badrpur dehli, Anandpuri, Patna","Web Designing Online Training, Content management software training",
1497,Swarnimashree Infotech," Patrakar Nagar, West Boring Canal Road, Patna","Web Technologies Online Training, Web designing training",+911140147503_
1498,Airnet Technology,"Near Patna Medical College, Ashok Rajpath, Patna","Web Technologies Online Training, Content management software training",
1499,Myntra customer care number 9618309473,"Dehli badrpur dehli, Anandpuri, Patna","Web Technologies Online Training, Content management software training",
1500,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","Web Technologies Online Training, Web designing training",+911140117005_
