,NAME,LOCATION,COURSES,CONTACT NO.
96,An English Experience,"Baina Vasco Da Gam, Goa - 403802","Spoken English Classes, Spoken english training",
97,Tabla class & Home Tutions by Arjun,"Panjim Porvorim, Colvale","Spoken Bengali Classes, Indian language training",
98,RACE ACCADEMY FOR CARIEER EXCELLENT," 5th Floor, Vasco-da-gama","Spoken Bengali Classes, Indian language training",
99,Tabla class & Home Tutions by Arjun,"Panjim Porvorim, Colvale","Spoken Kannada Classes, Indian language training",
100,RACE ACCADEMY FOR CARIEER EXCELLENT," 5th Floor, Vasco-da-gama","Spoken Kannada Classes, Indian language training",
101,Test-Act Coaching Services,"M. G. Road, Panaji","GMAT Coaching, Management entrance exam coaching",
102,Keeping It Real Coaching/Tuitions," Dona Paula, Dona Paula","GMAT Coaching, Management entrance exam coaching",
103,Kalpataru,"18th June Road, Panjim","GMAT Coaching, Management entrance exam coaching",
104,Taught To Teach Music School Society,"Bardez, Goa - 403521","GMAT Coaching, Management entrance exam coaching",
105,Maxxcell Overseas Education Services," 1st Floor, Madgaon, Goa","GRE Coaching, Foreign education entrance exam coaching",
106,Test-Act Coaching Services,"M. G. Road, Panaji","GRE Coaching, Management entrance exam coaching",
107,Study Metro Goa,"Porvorim, Chogum Road, Goa","GRE Coaching, Foreign education entrance exam coaching",
108,Kalpataru,"18th June Road, Panjim","GRE Coaching, Management entrance exam coaching",
109,Taught To Teach Music School Society,"Bardez, Goa - 403521","GRE Coaching, Management entrance exam coaching",
110,Joyversity Overseas Education PVT. LTD.," Complex L&L Correias, Margao","IELTS Coaching, Foreign education entrance exam coaching",+918048043869_
111,Geebee Education," Panaji Muncipal Market, Panaji","IELTS Coaching, Foreign education entrance exam coaching",
112,Maxxcell Overseas Education Services," 1st Floor, Madgaon","IELTS Coaching, Foreign education entrance exam coaching",
113,Study Metro Goa,"Porvorim, Chogum Road","IELTS Coaching, Foreign education entrance exam coaching",
114,Study Metro Goa,"Porvorim, Chogum Road","PTE Coaching, Foreign education entrance exam coaching",
115,Maxxcell Overseas Education Services," 1st Floor, Madgaon","SAT Coaching, Foreign education entrance exam coaching",
116,Study Metro Goa,"Porvorim, Chogum Road","SAT Coaching, Foreign education entrance exam coaching",
117,Kalpataru,"18th June Road, Panjim","SAT Coaching, Management entrance exam coaching",
118,Taught To Teach Music School Society,"Bardez, Goa - 403521","SAT Coaching, Management entrance exam coaching",
119,EDSTAR - A Unit of WLC College," O' Coqueiro Jucntion, Porvorim","SAT Coaching, Management entrance exam coaching",
120,Edstar,"Goa, Goa - 110019","SAT Coaching, Management entrance exam coaching",
121,Joyversity Overseas Education PVT. LTD.," Complex L&L Correias, Margao","TOEFL Coaching, Foreign education entrance exam coaching",+918048043869_
122,Maxxcell Overseas Education Services," 1st Floor, Madgaon","TOEFL Coaching, Foreign education entrance exam coaching",
123,Study Metro Goa,"Porvorim, Chogum Road","TOEFL Coaching, Foreign education entrance exam coaching",
124,Professional Learning Institute," St. Inez, Panaji","TOEFL Coaching, Foreign education entrance exam coaching",+912249429470_
125,RACE ACCADEMY FOR CARIEER EXCELLENT," 5th Floor, Vasco-da-gama","TOEFL Coaching, ENGG / ARCH entrance exam coaching",
126,Keeping It Real Coaching/Tuitions," Dona Paula, Dona Paula","CET Entrance Coaching, Management entrance exam coaching",
127,SUCCESS ACADEMY GOA," SHANTINAGAR, Ponda","CET Entrance Coaching, Law entrance exam coaching",
128,Kalpataru,"18th June Road, Panjim","CET Entrance Coaching, Management entrance exam coaching",
129,Taught To Teach Music School Society,"Bardez, Goa - 403521","CET Entrance Coaching, Management entrance exam coaching",
130,RACE ACCADEMY FOR CARIEER EXCELLENT," 5th Floor, Vasco-da-gama","CET Entrance Coaching, ENGG / ARCH entrance exam coaching",
131,The Gate Academy," 2nd Floor, Panaji",GATE Coaching,+912249429598_
132,Engineering tutions,"Colva, Colva Margao Road",GATE Coaching,
133,Triumphant Institute of Management Education Pvt. Ltd.,"Citi Centre, Panjim",GATE Coaching,
134,SUCCESS ACADEMY GOA," SHANTINAGAR, Ponda",GATE Coaching,
135,The Gate Academy," 2nd Floor, Panaji",GATE Coaching,+912249429598_
136,Engineering tutions,"Colva, Colva Margao Road",GATE Coaching,
137,Triumphant Institute of Management Education Pvt. Ltd.,"Citi Centre, Panjim",GATE Coaching,
138,SUCCESS ACADEMY GOA," SHANTINAGAR, Ponda",GATE Coaching,
139,RACE ACCADEMY FOR CARIEER EXCELLENT," 5th Floor, Vasco-da-gama","IPS Entrance Exam Coaching, UPSC exam coaching",
140,Business Excellence Institute Pvt. Ltd.,"Goa Shipyard, Goa - 403801","MCA Entrance Coaching, Computer science entrance exam coaching",
141,maxxcel learning centre,"Citi Centre, Panaji","MCA Entrance Coaching, Management entrance exam coaching",
142,Triumphant Institute of Management Education Pvt. Ltd.,"Citi Centre, Panjim","MCA Entrance Coaching, Management entrance exam coaching",
143,RACE ACCADEMY FOR CARIEER EXCELLENT," 5th Floor, Vasco-da-gama","MCA Entrance Coaching, ENGG / ARCH entrance exam coaching",
144,SUCCESS ACADEMY GOA," SHANTINAGAR, Ponda","MCA Entrance Coaching, Law entrance exam coaching",
145,Prof. Kaushiks Coaching Classes,"Goa, Patto Panjim, Goa","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",+912249429236_
146,Allen Career Institute Information Center,"Panaji, Goa - 403001","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",
147,SUCCESS ACADEMY GOA," SHANTINAGAR, Ponda","Medical Entrance Coaching, Law entrance exam coaching",
148,SUCCESS ACADEMY GOA," NEAR KAMAT HOSPITAL, Ponda, Goa","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",
149,RACE ACCADEMY FOR CARIEER EXCELLENT," 5th Floor, Vasco-da-gama","MPPSC Entrance Exam Coaching, UPSC exam coaching",
150,Allen Career Institute Information Center,"Panaji, Goa - 403001","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",
151,SUCCESS ACADEMY GOA," NEAR KAMAT HOSPITAL, Ponda","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",
152,Allen Career Institute Information Center,"Panaji, Goa - 403001","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",
153,SUCCESS ACADEMY GOA," NEAR KAMAT HOSPITAL, Ponda, Goa","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",
154,SUCCESS ACADEMY GOA," SHANTINAGAR, Ponda","SSC Coaching, UGC NET coaching",
155,SUCCESS ACADEMY GOA," NEAR KAMAT HOSPITAL, Ponda","SSC Coaching, UGC NET coaching",
156,RACE ACCADEMY FOR CARIEER EXCELLENT," 5th Floor, Vasco-da-gama","TANCET Entrance Coaching, ENGG / ARCH entrance exam coaching",
157,SUCCESS ACADEMY GOA," SHANTINAGAR, Ponda","TANCET Entrance Coaching, Law entrance exam coaching",
158,Prof. Kaushiks Coaching Classes,"Goa, Patto Panjim",Class X Tuitions,+912249429236_
159,Education Academy," St. Inez, Panjim",Class X Tuitions,+919021115256_
160,Rajashree Desai," Madel, Margao",Class X Tuitions,+912249428639_
161,Nirmal Coaching Classes,"MG Road, Panjim",Class X Tuitions,
162,Eduway Best home tuition and home tutor,"Eduway India 3rd floor Mall de Goa , Alto Porvorim",Class X Tuitions,
163,Edu-Care," St.Inez Panjim Goa-403001, Panaji",Class X Tuitions,
164,Goa home tuitions,"Gauravaddo, Candolim Sinquerim Road",Class X Tuitions,
165,SMART COACHING CENTRE,", Goa - ",Class X Tuitions,
166,Om sai coaching classes,"near Kirti Medicals, Ponda",Class X Tuitions,
167,Tina's Commerce Classes," Goa, Alto","College Tuitions for Accounts Finance Statistics, Management tuitions",
168,Kalpataru,"18th June Road, Panjim","College Tuitions for Accounts Finance Statistics, Science tuitions",
169,Taught To Teach Music School Society,"Bardez, Goa - 403521","College Tuitions for Accounts Finance Statistics, Science tuitions",
170,Rajmane Tuition Classes,"Alto Porvorim, Bardez","College Tuitions for Accounts Finance Statistics, Science tuitions",
171,Kalpataru,"18th June Road, Panjim","Biochemistry Degree Tuitions, Science tuitions",
172,Taught To Teach Music School Society,"Bardez, Goa - 403521","Biochemistry Degree Tuitions, Science tuitions",
173,Taught To Teach School of Music Art & Dance Marg,"Margao, Goa - 403601","Biochemistry Degree Tuitions, Science tuitions",
174,Rajmane Tuition Classes,"Alto Porvorim, Bardez","Biochemistry Degree Tuitions, Science tuitions",
175,Tabla class & Home Tutions by Arjun,"Panjim Porvorim, Colvale",Commerce Tuitions for 11 & 12th Classes,
176,Eduway Best home tuition and home tutor,"Eduway India 3rd floor Mall de Goa , Alto Porvorim",Commerce Tuitions for 11 & 12th Classes,
177,Edu-Care," St.Inez Panjim Goa-403001, Panaji, Goa",Commerce Tuitions for 11 & 12th Classes,
178,Tina's Commerce Classes," Goa, Alto",Commerce Tuitions for 11 & 12th Classes,
179,Goa home tuitions,"Gauravaddo, Candolim Sinquerim Road",Commerce Tuitions for 11 & 12th Classes,
180,Om sai coaching classes,"near Kirti Medicals, Ponda",Commerce Tuitions for 11 & 12th Classes,
181,Goa home tuitions,"e-35 don vado saligao goa, Saligao",Commerce Tuitions for 11 & 12th Classes,
182,Nadeem Commerce Classes,"FLAT NO AS 4 NUPUR VASTU CO OPERATIVE HOUSING SOCIETY LTD, Borda, Goa",Commerce Tuitions for 11 & 12th Classes,
183,Education Academy," St. Inez, Panjim, Goa",Computer Science Tuitions for 11 & 12th Classes,+919021115256_
184,Nirmal Coaching Classes,"MG Road, Panjim",Computer Science Tuitions for 11 & 12th Classes,
185,Tabla class & Home Tutions by Arjun,"Panjim Porvorim, Colvale",Computer Science Tuitions for 11 & 12th Classes,
186,Eduway Best home tuition and home tutor,"Eduway India 3rd floor Mall de Goa , Alto Porvorim",Computer Science Tuitions for 11 & 12th Classes,
