,NAME,LOCATION,COURSES,CONTACT NO.
40,Weafx Media & Design," Priyanath Mullick Road, Bhowanipore, Kolkata","Multimedia Design Training, Adobe training",+911140140265_
41,Rajatsubhra Techno Speciality Media Pvt. Ltd.," South Road, Santoshpur, Kolkata","Multimedia Design Training, Adobe training",+911140127879_
42,Srimati Techno Institute," Hazra Road, Kalighat, Kolkata","Multimedia Design Training, Animation & Multimedia training",+911140116962_
43,Imagiminds Cadd Cadpoint,"Maula Ali, Entally, Kolkata","Multimedia Design Training, CAD & CAM training",+911140166193_
44,DreamZone School Of Creative Studies," 86 Golaghata Road, Ultadanga, Kolkata","Multimedia Design Training, Animation & Multimedia training",+911140140259_
45,R.S. Infotech,"6/12 poddarnagar, Jadavpur, Kolkata","Multimedia Design Training, Adobe training",+919883029923_
46,Brainware Consultancy Pvt. Ltd.," Ramkrishnapur Road, Salt Lake City, Kolkata","Multimedia Design Training, CAD & CAM training",+911140116070_
47,G-Tec Education Barasat," South Dakshin Para Barasat, Barasat, Kolkata","Multimedia Design Training, CAD & CAM training",+911140117285_
48,Rigal Cad & Interior Centre,"Baguihati jora mandir bus stop beside hdfc bank, Baguiati, Kolkata","Multimedia Design Training, CAD & CAM training",+911140125649_
49,PSC Computer Education," Rashbehari Avenue, Gariahat, Kolkata","Multimedia Design Training, CAD & CAM training",+911140496063_
50,Rajendra Bhatia's Design IFAAA,Also Servicing in Kolkata,"AMIE Coaching, ENGG / ARCH entrance exam coaching",+918048031945_
51,CH Rahaman,"phase-5, Bramhapur, kolkata","AMIE Coaching, ENGG / ARCH entrance exam coaching",+911140116104_
52,Komal Jalan," Rajdanga Main Road. Kolkata, Kasba, Kolkata","AMIE Coaching, ENGG / ARCH entrance exam coaching",
53,ED Care Institute of Studies," Block-C, Bangur Avenue","AMIE Coaching, ENGG / ARCH entrance exam coaching",
54,Amit Dey,"Kalitara Bose Lane, Beleghata","AMIE Coaching, ENGG / ARCH entrance exam coaching",
55,IIT Hub,"Shamsul Huda Road , Ballygunge","AMIE Coaching, ENGG / ARCH entrance exam coaching",
56,Learning Plus,"Pathbari lane, Bara Nagar","AMIE Coaching, Management entrance exam coaching",
57,Creative Education Institute,"Majher Para, Kestopur","AMIE Coaching, Management entrance exam coaching",
58,Shikshangan," Netaji Subhash Chandra Bose Road, Garia","AMIE Coaching, ENGG / ARCH entrance exam coaching",
59,Science Point,"Nabagram Middle Road, Garia","AMIE Coaching, ENGG / ARCH entrance exam coaching",
60,Eastern India Competitive Classes," College Street , College Street, Kolkata",Bank Exam Coaching,+919883024272_
61,Slate N Chalk Academy," Feder Road, Belgharia",Bank Exam Coaching,+911140168009_
62,Diksha Learning Services Pvt. Ltd.," Hindustan Park, Gariahat, Kolkata",Bank Exam Coaching,+919883014949_
63,Acceleration," Bus Stand, Salt Lake City",Bank Exam Coaching,+911140166748_
64,Unique Career Academy,"Poddar Nagar, Jodhpur Park",Bank Exam Coaching,
65,Career Point Institute,"Sarat Bose Road, Kalighat",Bank Exam Coaching,
66,Desar Institute,"Nandalal Chatterjee Road, Maheshtala",Bank Exam Coaching,
67,ICA Job Guarantee,"Raja SC Mullick Road, Jadavpur",Bank Exam Coaching,
68,Soumitra Coaching Center," Dr. Suresh Sarker Road, Behala, Kolkata",Bank Exam Coaching,
